r,n,g,nu_minus,cutoff_gain,r_c
2.278557114228457,1,1.3,0.31363998175756796,2.0,0.3095196042031118
2.284569138276553,1,1.3,0.3134769560395735,2.0,0.3095196042031118
2.2905811623246493,1,1.3,0.3133158788128013,2.0,0.3095196042031118
2.2965931863727453,1,1.3,0.31315672678879075,2.0,0.3095196042031118
2.302605210420842,1,1.3,0.3129994769574257,2.0,0.3095196042031118
2.308617234468938,1,1.3,0.3128441065836082,2.0,0.3095196042031118
2.314629258517034,1,1.3,0.31269059320397125,2.0,0.3095196042031118
2.32064128256513,1,1.3,0.31253891462363115,2.0,0.3095196042031118
2.3266533066132262,1,1.3,0.3123890489129783,2.0,0.3095196042031118
2.3326653306613228,1,1.3,0.3122409744045072,2.0,0.3095196042031118
2.338677354709419,1,1.3,0.3120946696896831,2.0,0.3095196042031118
2.344689378757515,1,1.3,0.31195011361584724,2.0,0.3095196042031118
2.350701402805611,1,1.3,0.31180728528315843,2.0,0.3095196042031118
2.3567134268537075,1,1.3,0.3116661640415714,2.0,0.3095196042031118
2.3627254509018036,1,1.3,0.31152672948785115,2.0,0.3095196042031118
2.3687374749498997,1,1.3,0.31138896146262324,2.0,0.3095196042031118
2.374749498997996,1,1.3,0.3112528400474589,2.0,0.3095196042031118
2.3807615230460923,1,1.3,0.3111183455619955,2.0,0.3095196042031118
2.3867735470941884,1,1.3,0.310985458561091,2.0,0.3095196042031118
2.3927855711422845,1,1.3,0.3108541598320127,2.0,0.3095196042031118
2.3987975951903806,1,1.3,0.3107244303916592,2.0,0.3095196042031118
2.404809619238477,1,1.3,0.3105962514838163,2.0,0.3095196042031118
2.4108216432865732,1,1.3,0.31046960457644485,2.0,0.3095196042031118
2.4168336673346693,1,1.3,0.31034447135900145,2.0,0.3095196042031118
2.4228456913827654,1,1.3,0.31022083373979137,2.0,0.3095196042031118
2.4288577154308615,1,1.3,0.3100986738433526,2.0,0.3095196042031118
2.434869739478958,1,1.3,0.3099779740078714,2.0,0.3095196042031118
2.440881763527054,1,1.3,0.30985871678262905,2.0,0.3095196042031118
2.44689378757515,1,1.3,0.30974088492547863,2.0,0.3095196042031118
2.4529058116232463,1,1.3,0.3096244614003521,2.0,0.3095196042031118
2.458917835671343,1,1.3,0.30950942937479736,2.0,0.3095196042031118
2.464929859719439,1,1.3,0.3093957722175446,2.0,0.3095196042031118
2.470941883767535,1,1.3,0.30928347349610186,2.0,0.3095196042031118
2.476953907815631,1,1.3,0.30917251697437886,2.0,0.3095196042031118
2.4829659318637276,1,1.3,0.30906288661034004,2.0,0.3095196042031118
2.4889779559118237,1,1.3,0.30895456655368503,2.0,0.3095196042031118
2.49498997995992,1,1.3,0.3088475411435569,2.0,0.3095196042031118
2.501002004008016,1,1.3,0.3087417949062781,2.0,0.3095196042031118
2.5070140280561124,1,1.3,0.3086373125531132,2.0,0.3095196042031118
2.5130260521042085,1,1.3,0.30853407897805857,2.0,0.3095196042031118
2.5190380761523046,1,1.3,0.3084320792556581,2.0,0.3095196042031118
2.5250501002004007,1,1.3,0.3083312986388455,2.0,0.3095196042031118
2.5310621242484967,1,1.3,0.3082317225568122,2.0,0.3095196042031118
2.5370741482965933,1,1.3,0.3081333366129006,2.0,0.3095196042031118
2.5430861723446894,1,1.3,0.30803612658252255,2.0,0.3095196042031118
2.5490981963927855,1,1.3,0.307940078411103,2.0,0.3095196042031118
2.5551102204408815,1,1.3,0.3078451782120478,2.0,0.3095196042031118
2.561122244488978,1,1.3,0.307751412264736,2.0,0.3095196042031118
2.567134268537074,1,1.3,0.30765876701253625,2.0,0.3095196042031118
2.5731462925851702,1,1.3,0.30756722906084666,2.0,0.3095196042031118
2.5791583166332663,1,1.3,0.3074767851751583,2.0,0.3095196042031118
2.585170340681363,1,1.3,0.3073874222791416,2.0,0.3095196042031118
2.591182364729459,1,1.3,0.30729912745275617,2.0,0.3095196042031118
2.597194388777555,1,1.3,0.30721188793038223,2.0,0.3095196042031118
2.603206412825651,1,1.3,0.30712569109897564,2.0,0.3095196042031118
2.6092184368737477,1,1.3,0.30704052449624375,2.0,0.3095196042031118
2.6152304609218437,1,1.3,0.30695637580884383,2.0,0.3095196042031118
2.62124248496994,1,1.3,0.306873232870603,2.0,0.3095196042031118
2.627254509018036,1,1.3,0.30679108366075875,2.0,0.3095196042031118
2.6332665330661325,1,1.3,0.30670991630222166,2.0,0.3095196042031118
2.6392785571142285,1,1.3,0.30662971905985764,2.0,0.3095196042031118
2.6452905811623246,1,1.3,0.3065504803387915,2.0,0.3095196042031118
2.6513026052104207,1,1.3,0.30647218868273063,2.0,0.3095196042031118
2.657314629258517,1,1.3,0.3063948327723085,2.0,0.3095196042031118
2.6633266533066133,1,1.3,0.30631840142344824,2.0,0.3095196042031118
2.6693386773547094,1,1.3,0.3062428835857456,2.0,0.3095196042031118
2.6753507014028055,1,1.3,0.3061682683408713,2.0,0.3095196042031118
2.6813627254509016,1,1.3,0.3060945449009924,2.0,0.3095196042031118
2.687374749498998,1,1.3,0.30602170260721273,2.0,0.3095196042031118
2.693386773547094,1,1.3,0.30594973092803174,2.0,0.3095196042031118
2.6993987975951903,1,1.3,0.3058786194578219,2.0,0.3095196042031118
2.7054108216432864,1,1.3,0.3058083579153241,2.0,0.3095196042031118
2.711422845691383,1,1.3,0.30573893614216163,2.0,0.3095196042031118
2.717434869739479,1,1.3,0.3056703441013709,2.0,0.3095196042031118
2.723446893787575,1,1.3,0.30560257187595063,2.0,0.3095196042031118
2.729458917835671,1,1.3,0.3055356096674282,2.0,0.3095196042031118
2.7354709418837677,1,1.3,0.30546944779444263,2.0,0.3095196042031118
2.741482965931864,1,1.3,0.3054040766913451,2.0,0.3095196042031118
2.74749498997996,1,1.3,0.3053394869068159,2.0,0.3095196042031118
2.753507014028056,1,1.3,0.30527566910249787,2.0,0.3095196042031118
2.759519038076152,1,1.3,0.30521261405164646,2.0,0.3095196042031118
2.7655310621242486,1,1.3,0.30515031263779546,2.0,0.3095196042031118
2.7715430861723447,1,1.3,0.3050887558534393,2.0,0.3095196042031118
2.7775551102204408,1,1.3,0.3050279347987304,2.0,0.3095196042031118
2.783567134268537,1,1.3,0.3049678406801926,2.0,0.3095196042031118
2.7895791583166334,1,1.3,0.3049084648094499,2.0,0.3095196042031118
2.7955911823647295,1,1.3,0.30484979860197,2.0,0.3095196042031118
2.8016032064128256,1,1.3,0.3047918335758235,2.0,0.3095196042031118
2.8076152304609217,1,1.3,0.30473456135045746,2.0,0.3095196042031118
2.813627254509018,1,1.3,0.3046779736454835,2.0,0.3095196042031118
2.8196392785571143,1,1.3,0.304622062279481,2.0,0.3095196042031118
2.8256513026052104,1,1.3,0.3045668191688142,2.0,0.3095196042031118
2.8316633266533064,1,1.3,0.3045122363264629,2.0,0.3095196042031118
2.837675350701403,1,1.3,0.3044583058608687,2.0,0.3095196042031118
2.843687374749499,1,1.3,0.3044050199747931,2.0,0.3095196042031118
2.849699398797595,1,1.3,0.3043523709641907,2.0,0.3095196042031118
2.8557114228456912,1,1.3,0.3043003512170952,2.0,0.3095196042031118
2.8617234468937873,1,1.3,0.304248953212519,2.0,0.3095196042031118
2.867735470941884,1,1.3,0.30419816951936546,2.0,0.3095196042031118
2.87374749498998,1,1.3,0.304147992795355,2.0,0.3095196042031118
2.879759519038076,1,1.3,0.3040984157859632,2.0,0.3095196042031118
2.885771543086172,1,1.3,0.30404943132337214,2.0,0.3095196042031118
2.8917835671342687,1,1.3,0.3040010323254339,2.0,0.3095196042031118
2.8977955911823647,1,1.3,0.30395321179464685,2.0,0.3095196042031118
2.903807615230461,1,1.3,0.30390596281714366,2.0,0.3095196042031118
2.909819639278557,1,1.3,0.30385927856169215,2.0,0.3095196042031118
2.9158316633266534,1,1.3,0.3038131522787071,2.0,0.3095196042031118
2.9218436873747495,1,1.3,0.3037675772992748,2.0,0.3095196042031118
2.9278557114228456,1,1.3,0.30372254703418855,2.0,0.3095196042031118
2.9338677354709417,1,1.3,0.3036780549729965,2.0,0.3095196042031118
2.9398797595190382,1,1.3,0.30363409468305963,2.0,0.3095196042031118
2.9458917835671343,1,1.3,0.30359065980862243,2.0,0.3095196042031118
2.9519038076152304,1,1.3,0.30354774406989354,2.0,0.3095196042031118
2.9579158316633265,1,1.3,0.303505341262138,2.0,0.3095196042031118
2.963927855711423,1,1.3,0.3034634452547802,2.0,0.3095196042031118
2.969939879759519,1,1.3,0.3034220499905173,2.0,0.3095196042031118
2.975951903807615,1,1.3,0.3033811494844439,2.0,0.3095196042031118
2.9819639278557113,1,1.3,0.30334073782318616,2.0,0.3095196042031118
2.9879759519038074,1,1.3,0.30330080916404745,2.0,0.3095196042031118
2.993987975951904,1,1.3,0.3032613577341632,2.0,0.3095196042031118
3.0,1,1.3,0.3032223778296663,2.0,0.3095196042031118
0.0,2,1.3,2.3800000000000003,1.4142135623730951,0.8479557552189639
0.006012024048096192,2,1.3,2.3598010387178254,1.4142135623730951,0.8479557552189639
0.012024048096192385,2,1.3,2.339843496392384,1.4142135623730951,0.8479557552189639
0.018036072144288578,2,1.3,2.320124487572693,1.4142135623730951,0.8479557552189639
0.02404809619238477,2,1.3,2.3006411612948203,1.4142135623730951,0.8479557552189639
0.03006012024048096,2,1.3,2.28139070066969,1.4142135623730951,0.8479557552189639
0.036072144288577156,2,1.3,2.26237032247582,1.4142135623730951,0.8479557552189639
0.04208416833667335,2,1.3,2.243577276756927,1.4142135623730951,0.8479557552189639
0.04809619238476954,2,1.3,2.225008846424336,1.4142135623730951,0.8479557552189639
0.05410821643286573,2,1.3,2.206662346864146,1.4142135623730951,0.8479557552189639
0.06012024048096192,2,1.3,2.188535125549092,1.4142135623730951,0.8479557552189639
0.06613226452905811,2,1.3,2.1706245616550417,1.4142135623730951,0.8479557552189639
0.07214428857715431,2,1.3,2.1529280656820795,1.4142135623730951,0.8479557552189639
0.0781563126252505,2,1.3,2.1354430790801153,1.4142135623730951,0.8479557552189639
0.0841683366733467,2,1.3,2.1181670738789755,1.4142135623730951,0.8479557552189639
0.09018036072144288,2,1.3,2.101097552322906,1.4142135623730951,0.8479557552189639
0.09619238476953908,2,1.3,2.084232046509449,1.4142135623730951,0.8479557552189639
0.10220440881763528,2,1.3,2.0675681180326375,1.4142135623730951,0.8479557552189639
0.10821643286573146,2,1.3,2.0511033576304483,1.4142135623730951,0.8479557552189639
0.11422845691382766,2,1.3,2.034835384836475,1.4142135623730951,0.8479557552189639
0.12024048096192384,2,1.3,2.018761847635759,1.4142135623730951,0.8479557552189639
0.12625250501002003,2,1.3,2.002880422124738,1.4142135623730951,0.8479557552189639
0.13226452905811623,2,1.3,1.9871888121752572,1.4142135623730951,0.8479557552189639
0.13827655310621242,2,1.3,1.9716847491025955,1.4142135623730951,0.8479557552189639
0.14428857715430862,2,1.3,1.9563659913374611,1.4142135623730951,0.8479557552189639
0.15030060120240482,2,1.3,1.9412303241019062,1.4142135623730951,0.8479557552189639
0.156312625250501,2,1.3,1.926275559089115,1.4142135623730951,0.8479557552189639
0.1623246492985972,2,1.3,1.9114995341470205,1.4142135623730951,0.8479557552189639
0.1683366733466934,2,1.3,1.8969001129657008,1.4142135623730951,0.8479557552189639
0.1743486973947896,2,1.3,1.8824751847685137,1.4142135623730951,0.8479557552189639
0.18036072144288576,2,1.3,1.8682226640069202,1.4142135623730951,0.8479557552189639
0.18637274549098196,2,1.3,1.8541404900589578,1.4142135623730951,0.8479557552189639
0.19238476953907815,2,1.3,1.8402266269313172,1.4142135623730951,0.8479557552189639
0.19839679358717435,2,1.3,1.8264790629649788,1.4142135623730951,0.8479557552189639
0.20440881763527055,2,1.3,1.8128958105443682,1.4142135623730951,0.8479557552189639
0.21042084168336672,2,1.3,1.7994749058099886,1.4142135623730951,0.8479557552189639
0.21643286573146292,2,1.3,1.7862144083744855,1.4142135623730951,0.8479557552189639
0.22244488977955912,2,1.3,1.773112401042108,1.4142135623730951,0.8479557552189639
0.22845691382765532,2,1.3,1.7601669895315204,1.4142135623730951,0.8479557552189639
0.2344689378757515,2,1.3,1.7473763022019297,1.4142135623730951,0.8479557552189639
0.24048096192384769,2,1.3,1.7347384897824825,1.4142135623730951,0.8479557552189639
0.24649298597194388,2,1.3,1.7222517251049003,1.4142135623730951,0.8479557552189639
0.25250501002004005,2,1.3,1.7099142028393077,1.4142135623730951,0.8479557552189639
0.25851703406813625,2,1.3,1.697724139233218,1.4142135623730951,0.8479557552189639
0.26452905811623245,2,1.3,1.6856797718536416,1.4142135623730951,0.8479557552189639
0.27054108216432865,2,1.3,1.6737793593322712,1.4142135623730951,0.8479557552189639
0.27655310621242485,2,1.3,1.6620211811137178,1.4142135623730951,0.8479557552189639
0.28256513026052105,2,1.3,1.6504035372067536,1.4142135623730951,0.8479557552189639
0.28857715430861725,2,1.3,1.638924747938527,1.4142135623730951,0.8479557552189639
0.29458917835671344,2,1.3,1.6275831537117176,1.4142135623730951,0.8479557552189639
0.30060120240480964,2,1.3,1.6163771147645922,1.4142135623730951,0.8479557552189639
0.3066132264529058,2,1.3,1.605305010933928,1.4142135623730951,0.8479557552189639
0.312625250501002,2,1.3,1.5943652414207712,1.4142135623730951,0.8479557552189639
0.3186372745490982,2,1.3,1.5835562245589947,1.4142135623730951,0.8479557552189639
0.3246492985971944,2,1.3,1.57287639758662,1.4142135623730951,0.8479557552189639
0.3306613226452906,2,1.3,1.5623242164198756,1.4142135623730951,0.8479557552189639
0.3366733466933868,2,1.3,1.5518981554299534,1.4142135623730951,0.8479557552189639
0.342685370741483,2,1.3,1.5415967072224346,1.4142135623730951,0.8479557552189639
0.3486973947895792,2,1.3,1.5314183824193495,1.4142135623730951,0.8479557552189639
0.35470941883767537,2,1.3,1.5213617094438474,1.4142135623730951,0.8479557552189639
0.3607214428857715,2,1.3,1.5114252343074341,1.4142135623730951,0.8479557552189639
0.3667334669338677,2,1.3,1.5016075203997554,1.4142135623730951,0.8479557552189639
0.3727454909819639,2,1.3,1.4919071482808937,1.4142135623730951,0.8479557552189639
0.3787575150300601,2,1.3,1.4823227154761454,1.4142135623730951,0.8479557552189639
0.3847695390781563,2,1.3,1.4728528362732516,1.4142135623730951,0.8479557552189639
0.3907815631262525,2,1.3,1.4634961415220542,1.4142135623730951,0.8479557552189639
0.3967935871743487,2,1.3,1.454251278436542,1.4142135623730951,0.8479557552189639
0.4028056112224449,2,1.3,1.4451169103992685,1.4142135623730951,0.8479557552189639
0.4088176352705411,2,1.3,1.4360917167681029,1.4142135623730951,0.8479557552189639
0.41482965931863724,2,1.3,1.4271743926852922,1.4142135623730951,0.8479557552189639
0.42084168336673344,2,1.3,1.4183636488888065,1.4142135623730951,0.8479557552189639
0.42685370741482964,2,1.3,1.4096582115259375,1.4142135623730951,0.8479557552189639
0.43286573146292584,2,1.3,1.4010568219691262,1.4142135623730951,0.8479557552189639
0.43887775551102204,2,1.3,1.3925582366339897,1.4142135623730951,0.8479557552189639
0.44488977955911824,2,1.3,1.3841612267995265,1.4142135623730951,0.8479557552189639
0.45090180360721444,2,1.3,1.375864578430467,1.4142135623730951,0.8479557552189639
0.45691382765531063,2,1.3,1.3676670920017497,1.4142135623730951,0.8479557552189639
0.46292585170340683,2,1.3,1.3595675823250946,1.4142135623730951,0.8479557552189639
0.468937875751503,2,1.3,1.3515648783776486,1.4142135623730951,0.8479557552189639
0.4749498997995992,2,1.3,1.3436578231326803,1.4142135623730951,0.8479557552189639
0.48096192384769537,2,1.3,1.3358452733922972,1.4142135623730951,0.8479557552189639
0.48697394789579157,2,1.3,1.328126099622163,1.4142135623730951,0.8479557552189639
0.49298597194388777,2,1.3,1.320499185788191,1.4142135623730951,0.8479557552189639
0.49899799599198397,2,1.3,1.312963429195186,1.4142135623730951,0.8479557552189639
0.5050100200400801,2,1.3,1.3055177403274203,1.4142135623730951,0.8479557552189639
0.5110220440881763,2,1.3,1.2981610426911094,1.4142135623730951,0.8479557552189639
0.5170340681362725,2,1.3,1.2908922726587755,1.4142135623730951,0.8479557552189639
0.5230460921843687,2,1.3,1.2837103793154663,1.4142135623730951,0.8479557552189639
0.5290581162324649,2,1.3,1.2766143243068164,1.4142135623730951,0.8479557552189639
0.5350701402805611,2,1.3,1.2696030816889214,1.4142135623730951,0.8479557552189639
0.5410821643286573,2,1.3,1.2626756377800081,1.4142135623730951,0.8479557552189639
0.5470941883767535,2,1.3,1.2558309910138759,1.4142135623730951,0.8479557552189639
0.5531062124248497,2,1.3,1.2490681517950928,1.4142135623730951,0.8479557552189639
0.5591182364729459,2,1.3,1.2423861423559175,1.4142135623730951,0.8479557552189639
0.5651302605210421,2,1.3,1.235783996614937,1.4142135623730951,0.8479557552189639
0.5711422845691383,2,1.3,1.2292607600373895,1.4142135623730951,0.8479557552189639
0.5771543086172345,2,1.3,1.222815489497158,1.4142135623730951,0.8479557552189639
0.5831663326653307,2,1.3,1.2164472531404147,1.4142135623730951,0.8479557552189639
0.5891783567134269,2,1.3,1.210155130250894,1.4142135623730951,0.8479557552189639
0.5951903807615231,2,1.3,1.2039382111167742,1.4142135623730951,0.8479557552189639
0.6012024048096193,2,1.3,1.197795596899154,1.4142135623730951,0.8479557552189639
0.6072144288577154,2,1.3,1.1917263995020981,1.4142135623730951,0.8479557552189639
0.6132264529058116,2,1.3,1.1857297414442356,1.4142135623730951,0.8479557552189639
0.6192384769539078,2,1.3,1.1798047557318956,1.4142135623730951,0.8479557552189639
0.625250501002004,2,1.3,1.1739505857337573,1.4142135623730951,0.8479557552189639
0.6312625250501002,2,1.3,1.168166385056999,1.4142135623730951,0.8479557552189639
0.6372745490981964,2,1.3,1.1624513174249256,1.4142135623730951,0.8479557552189639
0.6432865731462926,2,1.3,1.1568045565560627,1.4142135623730951,0.8479557552189639
0.6492985971943888,2,1.3,1.1512252860446908,1.4142135623730951,0.8479557552189639
0.655310621242485,2,1.3,1.145712699242811,1.4142135623730951,0.8479557552189639
0.6613226452905812,2,1.3,1.1402659991435207,1.4142135623730951,0.8479557552189639
0.6673346693386774,2,1.3,1.1348843982657812,1.4142135623730951,0.8479557552189639
0.6733466933867736,2,1.3,1.1295671185405658,1.4142135623730951,0.8479557552189639
0.6793587174348698,2,1.3,1.1243133911983658,1.4142135623730951,0.8479557552189639
0.685370741482966,2,1.3,1.1191224566580429,1.4142135623730951,0.8479557552189639
0.6913827655310621,2,1.3,1.113993564417009,1.4142135623730951,0.8479557552189639
0.6973947895791583,2,1.3,1.1089259729427188,1.4142135623730951,0.8479557552189639
0.7034068136272545,2,1.3,1.10391894956546,1.4142135623730951,0.8479557552189639
0.7094188376753507,2,1.3,1.0989717703724238,1.4142135623730951,0.8479557552189639
0.7154308617234468,2,1.3,1.0940837201030422,1.4142135623730951,0.8479557552189639
0.721442885771543,2,1.3,1.0892540920455758,1.4142135623730951,0.8479557552189639
0.7274549098196392,2,1.3,1.0844821879349378,1.4142135623730951,0.8479557552189639
0.7334669338677354,2,1.3,1.0797673178517393,1.4142135623730951,0.8479557552189639
0.7394789579158316,2,1.3,1.0751088001225415,1.4142135623730951,0.8479557552189639
0.7454909819639278,2,1.3,1.0705059612212988,1.4142135623730951,0.8479557552189639
0.751503006012024,2,1.3,1.0659581356719818,1.4142135623730951,0.8479557552189639
0.7575150300601202,2,1.3,1.0614646659523626,1.4142135623730951,0.8479557552189639
0.7635270541082164,2,1.3,1.0570249023989495,1.4142135623730951,0.8479557552189639
0.7695390781563126,2,1.3,1.0526382031130619,1.4142135623730951,0.8479557552189639
0.7755511022044088,2,1.3,1.0483039338680216,1.4142135623730951,0.8479557552189639
0.781563126252505,2,1.3,1.0440214680174589,1.4142135623730951,0.8479557552189639
0.7875751503006012,2,1.3,1.0397901864047112,1.4142135623730951,0.8479557552189639
0.7935871743486974,2,1.3,1.035609477273307,1.4142135623730951,0.8479557552189639
0.7995991983967936,2,1.3,1.0314787361785163,1.4142135623730951,0.8479557552189639
0.8056112224448898,2,1.3,1.0273973658999627,1.4142135623730951,0.8479557552189639
0.811623246492986,2,1.3,1.0233647763552756,1.4142135623730951,0.8479557552189639
0.8176352705410822,2,1.3,1.019380384514778,1.4142135623730951,0.8479557552189639
0.8236472945891784,2,1.3,1.0154436143171912,1.4142135623730951,0.8479557552189639
0.8296593186372745,2,1.3,1.0115538965863486,1.4142135623730951,0.8479557552189639
0.8356713426853707,2,1.3,1.0077106689489048,1.4142135623730951,0.8479557552189639
0.8416833667334669,2,1.3,1.0039133757530276,1.4142135623730951,0.8479557552189639
0.8476953907815631,2,1.3,1.0001614679880617,1.4142135623730951,0.8479557552189639
0.8537074148296593,2,1.3,0.9964544032051545,1.4142135623730951,0.8479557552189639
0.8597194388777555,2,1.3,0.9927916454388274,1.4142135623730951,0.8479557552189639
0.8657314629258517,2,1.3,0.9891726651294872,1.4142135623730951,0.8479557552189639
0.8717434869739479,2,1.3,0.9855969390468626,1.4142135623730951,0.8479557552189639
0.8777555110220441,2,1.3,0.9820639502143557,1.4142135623730951,0.8479557552189639
0.8837675350701403,2,1.3,0.9785731878342973,1.4142135623730951,0.8479557552189639
0.8897795591182365,2,1.3,0.9751241472140968,1.4142135623730951,0.8479557552189639
0.8957915831663327,2,1.3,0.971716329693274,1.4142135623730951,0.8479557552189639
0.9018036072144289,2,1.3,0.9683492425713622,1.4142135623730951,0.8479557552189639
0.9078156312625251,2,1.3,0.9650223990366751,1.4142135623730951,0.8479557552189639
0.9138276553106213,2,1.3,0.961735318095922,1.4142135623730951,0.8479557552189639
0.9198396793587175,2,1.3,0.9584875245046682,1.4142135623730951,0.8479557552189639
0.9258517034068137,2,1.3,0.9552785486986228,1.4142135623730951,0.8479557552189639
0.9318637274549099,2,1.3,0.95210792672575,1.4142135623730951,0.8479557552189639
0.937875751503006,2,1.3,0.9489752001791912,1.4142135623730951,0.8479557552189639
0.9438877755511021,2,1.3,0.9458799161309883,1.4142135623730951,0.8479557552189639
0.9498997995991983,2,1.3,0.9428216270666002,1.4142135623730951,0.8479557552189639
0.9559118236472945,2,1.3,0.939799890820201,1.4142135623730951,0.8479557552189639
0.9619238476953907,2,1.3,0.9368142705107521,1.4142135623730951,0.8479557552189639
0.9679358717434869,2,1.3,0.933864334478838,1.4142135623730951,0.8479557552189639
0.9739478957915831,2,1.3,0.9309496562242573,1.4142135623730951,0.8479557552189639
0.9799599198396793,2,1.3,0.9280698143443596,1.4142135623730951,0.8479557552189639
0.9859719438877755,2,1.3,0.9252243924731193,1.4142135623730951,0.8479557552189639
0.9919839679358717,2,1.3,0.9224129792209373,1.4142135623730951,0.8479557552189639
0.9979959919839679,2,1.3,0.919635168115163,1.4142135623730951,0.8479557552189639
1.0040080160320641,2,1.3,0.9168905575413264,1.4142135623730951,0.8479557552189639
1.0100200400801602,2,1.3,0.914178750685073,1.4142135623730951,0.8479557552189639
1.0160320641282565,2,1.3,0.9114993554747925,1.4142135623730951,0.8479557552189639
1.0220440881763526,2,1.3,0.9088519845249334,1.4142135623730951,0.8479557552189639
1.028056112224449,2,1.3,0.9062362550799948,1.4142135623730951,0.8479557552189639
1.034068136272545,2,1.3,0.9036517889591882,1.4142135623730951,0.8479557552189639
1.0400801603206413,2,1.3,0.9010982125017597,1.4142135623730951,0.8479557552189639
1.0460921843687374,2,1.3,0.8985751565129673,1.4142135623730951,0.8479557552189639
1.0521042084168337,2,1.3,0.8960822562107016,1.4142135623730951,0.8479557552189639
1.0581162324649298,2,1.3,0.8936191511727472,1.4142135623730951,0.8479557552189639
1.0641282565130261,2,1.3,0.8911854852846717,1.4142135623730951,0.8479557552189639
1.0701402805611222,2,1.3,0.8887809066883399,1.4142135623730951,0.8479557552189639
1.0761523046092185,2,1.3,0.886405067731042,1.4142135623730951,0.8479557552189639
1.0821643286573146,2,1.3,0.8840576249152301,1.4142135623730951,0.8479557552189639
1.088176352705411,2,1.3,0.8817382388488553,1.4142135623730951,0.8479557552189639
1.094188376753507,2,1.3,0.8794465741962989,1.4142135623730951,0.8479557552189639
1.100200400801603,2,1.3,0.8771822996298897,1.4142135623730951,0.8479557552189639
1.1062124248496994,2,1.3,0.8749450877820005,1.4142135623730951,0.8479557552189639
1.1122244488977955,2,1.3,0.8727346151977183,1.4142135623730951,0.8479557552189639
1.1182364729458918,2,1.3,0.8705505622880781,1.4142135623730951,0.8479557552189639
1.1242484969939879,2,1.3,0.8683926132838582,1.4142135623730951,0.8479557552189639
1.1302605210420842,2,1.3,0.8662604561899253,1.4142135623730951,0.8479557552189639
1.1362725450901803,2,1.3,0.8641537827401273,1.4142135623730951,0.8479557552189639
1.1422845691382766,2,1.3,0.8620722883527236,1.4142135623730951,0.8479557552189639
1.1482965931863727,2,1.3,0.8600156720863499,1.4142135623730951,0.8479557552189639
1.154308617234469,2,1.3,0.8579836365965066,1.4142135623730951,0.8479557552189639
1.160320641282565,2,1.3,0.8559758880925706,1.4142135623730951,0.8479557552189639
1.1663326653306614,2,1.3,0.8539921362953183,1.4142135623730951,0.8479557552189639
1.1723446893787575,2,1.3,0.8520320943949573,1.4142135623730951,0.8479557552189639
1.1783567134268538,2,1.3,0.8500954790096593,1.4142135623730951,0.8479557552189639
1.1843687374749499,2,1.3,0.84818201014459,1.4142135623730951,0.8479557552189639
1.1903807615230462,2,1.3,0.8462914111514259,1.4142135623730951,0.8479557552189639
1.1963927855711423,2,1.3,0.8444234086883585,1.4142135623730951,0.8479557552189639
1.2024048096192386,2,1.3,0.8425777326805729,1.4142135623730951,0.8479557552189639
1.2084168336673347,2,1.3,0.840754116281202,1.4142135623730951,0.8479557552189639
1.2144288577154307,2,1.3,0.838952295832745,1.4142135623730951,0.8479557552189639
1.220440881763527,2,1.3,0.8371720108289482,1.4142135623730951,0.8479557552189639
1.2264529058116231,2,1.3,0.8354130038771412,1.4142135623730951,0.8479557552189639
1.2324649298597194,2,1.3,0.8336750206610234,1.4142135623730951,0.8479557552189639
1.2384769539078155,2,1.3,0.8319578099038947,1.4142135623730951,0.8479557552189639
1.2444889779559118,2,1.3,0.8302611233323259,1.4142135623730951,0.8479557552189639
1.250501002004008,2,1.3,0.8285847156402645,1.4142135623730951,0.8479557552189639
1.2565130260521042,2,1.3,0.8269283444535669,1.4142135623730951,0.8479557552189639
1.2625250501002003,2,1.3,0.8252917702949575,1.4142135623730951,0.8479557552189639
1.2685370741482966,2,1.3,0.8236747565494044,1.4142135623730951,0.8479557552189639
1.2745490981963927,2,1.3,0.82207706942991,1.4142135623730951,0.8479557552189639
1.280561122244489,2,1.3,0.8204984779437101,1.4142135623730951,0.8479557552189639
1.2865731462925851,2,1.3,0.8189387538588772,1.4142135623730951,0.8479557552189639
1.2925851703406814,2,1.3,0.8173976716713225,1.4142135623730951,0.8479557552189639
1.2985971943887775,2,1.3,0.8158750085721934,1.4142135623730951,0.8479557552189639
1.3046092184368738,2,1.3,0.814370544415659,1.4142135623730951,0.8479557552189639
1.31062124248497,2,1.3,0.8128840616870822,1.4142135623730951,0.8479557552189639
1.3166332665330662,2,1.3,0.8114153454715711,1.4142135623730951,0.8479557552189639
1.3226452905811623,2,1.3,0.8099641834229071,1.4142135623730951,0.8479557552189639
1.3286573146292584,2,1.3,0.8085303657328439,1.4142135623730951,0.8479557552189639
1.3346693386773547,2,1.3,0.807113685100773,1.4142135623730951,0.8479557552189639
1.3406813627254508,2,1.3,0.8057139367037534,1.4142135623730951,0.8479557552189639
1.346693386773547,2,1.3,0.8043309181668971,1.4142135623730951,0.8479557552189639
1.3527054108216432,2,1.3,0.8029644295341108,1.4142135623730951,0.8479557552189639
1.3587174348697395,2,1.3,0.8016142732391863,1.4142135623730951,0.8479557552189639
1.3647294589178356,2,1.3,0.8002802540772358,1.4142135623730951,0.8479557552189639
1.370741482965932,2,1.3,0.7989621791764698,1.4142135623730951,0.8479557552189639
